@id,@lon,@lat,name,barrier,addr:full,denomination,time,opening_hours,addr:postcode,No.benches,object_id,source,FIXME,Feuil1_Fie,building:material,operator:type,DataLevel,historic,ele,education:students,note:fr,capacity:teachers,operator,name:en,phone,addr:street,note,name:fr,amenity,toilets,fixme2,building,email,religion,Effectifs,capacity:classrooms,is_in,Facilities,School_Type,note:en,tourism,date,light,addr:city,school:FR,school:CM,source:ref,note:bilingue,addr:housenumber,place,education:teachers,lit,shop,No.Benches,website,fixme,Infomation,education:students_male,description,education:repetition_rate,education:benches,education:students_female,fee,wheelchair,official_name,school:cycle,capacity:pupils,code,type,information,facilities,short_name,fountain
3074852447,9.7032592,4.0501491,Collège du Renouveau Centre Social,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852449,9.7165277,4.0327108,Collège Évangélique,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852450,9.7229913,4.0377725,Collège,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852451,9.7344386,4.0525119,Collége André Malraux,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852452,9.7731625,4.0056094,Collége Herphil,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852453,9.7733738,4.0058031,Collége Herphil,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852455,9.7459033,4.0338203,Complexe Scolaire de la Liberté,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852456,9.7739472,4.0769491,Complexe Scolaire les Bassons,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852457,9.7721249,3.9964354,Crèche Le Mérite,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852458,9.6973531,4.0220580,Crèche Maternelle Primaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852459,9.6961841,4.0299977,Crèche et Maternelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852460,9.7687374,4.0765710,Cámara Laye Groupe Scolaire Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852461,9.7721384,4.0809640,Down Nursery School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852462,9.7117209,4.0387476,EACH,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852463,9.7471531,3.9973210,EEC Cité Berge,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852464,9.7403713,4.0084787,EES Bilingue GBSS de Bobongo,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852465,9.7720019,4.0182023,EMPB Les Sept Nains,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852466,9.7292107,4.0235252,EMPL La Bonté,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852467,9.7391698,4.0890956,ENIEG Écoles Maternelles Annexes,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852468,9.7805923,3.9833169,ENIET de Douala,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852469,9.7815889,3.9846307,ENIET de Douala,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852470,9.7433991,4.0569002,ENSET,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852471,9.7892009,4.0234061,EPB NISSI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852472,9.7694810,4.0244894,EPB École Stakis,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852473,9.7236409,4.0583124,EPIRC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852474,9.7321711,4.0147807,EPL Bilingue La RIVE,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852475,9.7547836,4.0867781,EPL La Béthanie,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852476,9.7350878,4.0243885,EPL La Destinée,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852477,9.7629470,4.0062412,EPL La Rose,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852478,9.7615297,4.0414068,EPL Lara,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852479,9.7626336,4.0139976,EPL Rivonia,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852480,9.7644259,4.0159274,EPLB La Promesse,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852481,9.7564664,4.0819373,EPLB,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852482,9.7383309,4.0640399,EPM Bilingue LEATA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852483,9.7521907,4.0095669,EPM Bilingue Le Reflet,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852484,9.7711839,4.0392887,EPM Bilingue TOUMPING,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852485,9.7719772,4.0381317,EPM Joseph le Juste,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852486,9.7462102,4.0180321,EPM La Fontaine Diboum II,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852487,9.7334664,4.0261245,EPM Ste. Agnés Madagascar,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852488,9.7752020,4.0547308,EPMB Cornerstone,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852489,9.7330286,4.0567487,EPMB MAKÉPÉ MATURITÉ,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852490,9.7840687,4.0335703,EPMMPN,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852493,9.7537857,4.0448427,ESIAC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852494,9.7415723,4.0251334,ETI Collège Annalité,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852495,9.7853605,4.0343013,Ecole Genie Civile,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852496,9.7407094,4.0727440,El Shadai,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852497,9.7340332,4.0551343,FSEGA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852498,9.7336577,4.0549129,FSJP,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852499,9.7406488,4.0577705,Faculté des Sciences,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852500,9.7701691,4.0196536,Fondation Olivia GS Maternelle et Primaire Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852501,9.7549413,4.0432499,Fondation Pierre Marie DJOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852502,9.7293100,4.0642686,Fraternité Modern Bilingual NDS,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852503,9.7552508,4.0919511,,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852504,9.7588030,4.0671748,GSB La Recherche 2,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852505,9.7697456,4.0182441,GSB Le Globe,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852506,9.7558812,4.0684387,GSB Les Dinosaures,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852507,9.7546616,4.1005689,GSB Les Rois Mages,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852508,9.7654707,4.0851252,Groupe Scolaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852509,9.6832225,4.0357636,Groupe Scolaire A. Gouelle,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852510,9.7262650,4.0833782,Groupe Scolaire Acacias,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852511,9.7568773,3.9930895,Groupe Scolaire Bilingue Achouka,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852513,9.7568049,4.0346068,Groupe Scolaire Bilingue Ernest EYDI Juliana,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852514,9.7568218,4.0347306,Groupe Scolaire Bilingue Ernest EYDI Juliana,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852515,9.7674824,3.9815489,Groupe Scolaire Bilingue La Pentecôte de BOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852516,9.7703251,3.9946561,Groupe Scolaire Bilingue Les Brebis de BOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852517,9.7583797,3.9952679,Groupe Scolaire Bilingue Nouvelle Génération de BOKO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852519,9.7398499,4.0683321,Groupe Scolaire Bilingue de la Sagesse,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852521,9.7287822,4.0687489,Groupe Scolaire CAFRAD,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852522,9.7362223,4.0992191,Groupe Scolaire La Confiance BONAMOUSSADI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852523,9.7234326,4.0415271,Groupe Scolaire La Paternité,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852524,9.7384063,4.0813862,Groupe Scolaire La Roche,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852525,9.7651059,3.9891648,Groupe Scolaire Laïque La Manne,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852527,9.7750706,4.0248012,Groupe Scolaire Le Plateau,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852528,9.7358176,4.0870876,Groupe Scolaire Moderne Bilingue WAFO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852531,9.7665700,4.0026833,Groupe Scolaire Tatie,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852532,9.7691575,3.9940695,Groupe Scolaire Tenfa,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852633,9.7713215,4.0068378,Groupe Scolaire bilingue de Ndogpassi,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852634,9.8022063,4.0674001,Groupe Scolaire la Madone,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852635,9.7639000,4.0795248,Groupe Scolaire la TENGA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852636,9.7817568,4.0866202,Groupe Scolaire le Grenier,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852637,9.6916532,4.0253372,HEC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852639,9.6946299,4.0363276,Home-Ateliers,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852640,9.6990603,4.0575142,Hôtel Piano,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852641,9.7905992,4.0279211,IAES Institut African des Enseignement Secondaire,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852642,9.7335477,4.0532952,IAI Annexe de Douala,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852643,9.7368705,4.0455434,INSAM,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852644,9.7545169,4.0856440,INSTAP,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852645,9.7845769,3.9955966,IPBP Institut Polyvalent Bilingue Piedjou,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852647,9.7029652,4.0523271,IPPM,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852648,9.7562762,4.0429392,ISAMET,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852649,9.7002724,4.0483682,ISIG,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852650,9.6940434,4.0415604,ISMA RTM,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852651,9.7378939,4.0558237,IST UCAC,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852653,9.7612429,4.0000861,ISTM École,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852654,9.7356878,4.0099761,ITBA Collège,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852655,9.7450850,4.0556764,IUT,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852656,9.7453951,4.0572120,IUT,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852657,9.7649005,4.0071773,Institut Bilingue Nzihi,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852659,9.7250256,4.0198158,Institut Bilingue de l'Excellence,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852660,9.7673134,4.0307710,Institut NCEASSI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852661,9.7464618,4.0772914,Institut NKEUNE Polyvalent Bilingue de MAKÉPÉ,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852662,9.7267345,4.0662719,Institut Polyvalent La Sorbone Fondation EPABO,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852663,9.7945901,4.0819367,Institut Polyvalent MINFANA,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852664,9.7349564,4.0469276,Institut Polyvalent MITANYOU,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852667,9.7766879,4.0234504,Institut Polyvalent Ouakam Ndogpassi II,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852668,9.7440530,4.0933129,Institut Polyvalent de BONAMOUSSADI,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852669,9.7317085,4.0774271,Institut Privé Polyvalent FOSSO IPPF,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852670,9.7288675,4.0213665,Institut Professionnel des Technologie Industriel,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852671,9.7835604,4.0561503,Institut Saint Louis,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852672,9.7837807,4.0561987,Institut Saint Louis,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852673,9.7835546,4.0564053,Institut Saint Louis,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852675,9.6922724,4.0459193,Institut Superieur de Management,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852676,9.7136276,4.0609382,Institut Superieur,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852677,9.7657453,4.0381627,Institut Technique Industriel et Commercial,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852678,9.7650024,4.0381651,Institut Technique Industriel et Commercial,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852680,9.7819415,4.0247352,Institut de Technologie et de Gestion,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852681,9.7145560,4.0627462,Institut des Sciences Economiques et Sociales,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852683,9.7606213,4.0405740,La Bergeronette Bilingue,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852684,9.7552151,4.0308095,Ladybird English Primary School Bassa,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852685,9.7362572,4.0921201,Lauréats Modern Bilingual Secondary School,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074852686,9.7565178,4.0430426,Le Bambina,,,,,,,,,Plan polyvalent Douala,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
